"gutenberg_id"	"text"
2852	"      number of public charities. The residue all went to Sir Henry.”"
2852	""
2852	"      “And how much was the residue?”"
2852	""
2852	"      “Seven hundred and forty thousand pounds.”"
2852	""
2852	"      Holmes raised his eyebrows in surprise. “I had no idea that so"
2852	"      gigantic a sum was involved,” said he."
2852	""
2852	"      “Sir Charles had the reputation of being rich, but we did not"
2852	"      know how very rich he was until we came to examine his"
2852	"      securities. The total value of the estate was close on to a"
2852	"      million.”"
2852	""
2852	"      “Dear me! It is a stake for which a man might well play a"
2852	"      desperate game. And one more question, Dr. Mortimer. Supposing"
2852	"      that anything happened to our young friend here—you will forgive"
2852	"      the unpleasant hypothesis!—who would inherit the estate?”"
2852	""
2852	"      “Since Rodger Baskerville, Sir Charles’s younger brother died"
2852	"      unmarried, the estate would descend to the Desmonds, who are"
2852	"      distant cousins. James Desmond is an elderly clergyman in"
2852	"      Westmoreland.”"
2852	""
2852	"      “Thank you. These details are all of great interest. Have you met"
2852	"      Mr. James Desmond?”"
2852	""
2852	"      “Yes; he once came down to visit Sir Charles. He is a man of"
2852	"      venerable appearance and of saintly life. I remember that he"
2852	"      refused to accept any settlement from Sir Charles, though he"
2852	"      pressed it upon him.”"
2852	""
2852	"      “And this man of simple tastes would be the heir to Sir Charles’s"
2852	"      thousands.”"
2852	""
2852	"      “He would be the heir to the estate because that is entailed. He"
2852	"      would also be the heir to the money unless it were willed"
2852	"      otherwise by the present owner, who can, of course, do what he"
2852	"      likes with it.”"
2852	""
2852	"      “And have you made your will, Sir Henry?”"
2852	""
2852	"      “No, Mr. Holmes, I have not. I’ve had no time, for it was only"
2852	"      yesterday that I learned how matters stood. But in any case I"
2852	"      feel that the money should go with the title and estate. That was"
2852	"      my poor uncle’s idea. How is the owner going to restore the"
2852	"      glories of the Baskervilles if he has not money enough to keep up"
2852	"      the property? House, land, and dollars must go together.”"
2852	""
2852	"      “Quite so. Well, Sir Henry, I am of one mind with you as to the"
2852	"      advisability of your going down to Devonshire without delay."
2852	"      There is only one provision which I must make. You certainly must"
2852	"      not go alone.”"
2852	""
2852	"      “Dr. Mortimer returns with me.”"
2852	""
2852	"      “But Dr. Mortimer has his practice to attend to, and his house is"
2852	"      miles away from yours. With all the goodwill in the world he may"
2852	"      be unable to help you. No, Sir Henry, you must take with you"
2852	"      someone, a trusty man, who will be always by your side.”"
2852	""
2852	"      “Is it possible that you could come yourself, Mr. Holmes?”"
2852	""
2852	"      “If matters came to a crisis I should endeavour to be present in"
2852	"      person; but you can understand that, with my extensive consulting"
2852	"      practice and with the constant appeals which reach me from many"
2852	"      quarters, it is impossible for me to be absent from London for an"
2852	"      indefinite time. At the present instant one of the most revered"
2852	"      names in England is being besmirched by a blackmailer, and only I"
2852	"      can stop a disastrous scandal. You will see how impossible it is"
2852	"      for me to go to Dartmoor.”"
2852	""
2852	"      “Whom would you recommend, then?”"
2852	""
2852	"      Holmes laid his hand upon my arm. “If my friend would undertake"
2852	"      it there is no man who is better worth having at your side when"
2852	"      you are in a tight place. No one can say so more confidently than"
2852	"      I.”"
2852	""
2852	"      The proposition took me completely by surprise, but before I had"
2852	"      time to answer, Baskerville seized me by the hand and wrung it"
2852	"      heartily."
2852	""
2852	"      “Well, now, that is real kind of you, Dr. Watson,” said he. “You"
2852	"      see how it is with me, and you know just as much about the matter"
2852	"      as I do. If you will come down to Baskerville Hall and see me"
2852	"      through I’ll never forget it.”"
2852	""
2852	"      The promise of adventure had always a fascination for me, and I"
2852	"      was complimented by the words of Holmes and by the eagerness with"
2852	"      which the baronet hailed me as a companion."
2852	""
2852	"      “I will come, with pleasure,” said I. “I do not know how I could"
2852	"      employ my time better.”"
2852	""
2852	"      “And you will report very carefully to me,” said Holmes. “When a"
2852	"      crisis comes, as it will do, I will direct how you shall act. I"
2852	"      suppose that by Saturday all might be ready?”"
2852	""
2852	"      “Would that suit Dr. Watson?”"
2852	""
2852	"      “Perfectly.”"
2852	""
2852	"      “Then on Saturday, unless you hear to the contrary, we shall meet"
2852	"      at the ten-thirty train from Paddington.”"
2852	""
2852	"      We had risen to depart when Baskerville gave a cry of triumph,"
2852	"      and diving into one of the corners of the room he drew a brown"
2852	"      boot from under a cabinet."
2852	""
2852	"      “My missing boot!” he cried."
2852	""
2852	"      “May all our difficulties vanish as easily!” said Sherlock"
2852	"      Holmes."
2852	""
2852	"      “But it is a very singular thing,” Dr. Mortimer remarked. “I"
2852	"      searched this room carefully before lunch.”"
2852	""
2852	"      “And so did I,” said Baskerville. “Every inch of it.”"
2852	""
2852	"      “There was certainly no boot in it then.”"
2852	""
2852	"      “In that case the waiter must have placed it there while we were"
2852	"      lunching.”"
2852	""
2852	"      The German was sent for but professed to know nothing of the"
2852	"      matter, nor could any inquiry clear it up. Another item had been"
2852	"      added to that constant and apparently purposeless series of small"
2852	"      mysteries which had succeeded each other so rapidly. Setting"
2852	"      aside the whole grim story of Sir Charles’s death, we had a line"
2852	"      of inexplicable incidents all within the limits of two days,"
2852	"      which included the receipt of the printed letter, the"
2852	"      black-bearded spy in the hansom, the loss of the new brown boot,"
2852	"      the loss of the old black boot, and now the return of the new"
2852	"      brown boot. Holmes sat in silence in the cab as we drove back to"
2852	"      Baker Street, and I knew from his drawn brows and keen face that"
2852	"      his mind, like my own, was busy in endeavouring to frame some"
2852	"      scheme into which all these strange and apparently disconnected"
2852	"      episodes could be fitted. All afternoon and late into the evening"
2852	"      he sat lost in tobacco and thought."
2852	""
2852	"      Just before dinner two telegrams were handed in. The first ran:"
2852	""
2852	"      Have just heard that Barrymore is at the Hall. BASKERVILLE."
2852	""
2852	"      The second:"
2852	""
2852	"      Visited twenty-three hotels as directed, but sorry to report"
2852	"      unable to trace cut sheet of _Times_. CARTWRIGHT."
2852	""
2852	"      “There go two of my threads, Watson. There is nothing more"
2852	"      stimulating than a case where everything goes against you. We"
